cust_id,status,category,payment_method,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
73155,complete,Mobiles & Tablets,easypay_voucher,susanna.amico@aol.com,1,24955.68,3596.92,10,373,16,0,1,0,0,1,0,0,1,0,0,0
73157,complete,Mobiles & Tablets,Easypay,edna.elton@aol.com,1,8960,2240,4,373,16,0,0,0,1,1,0,0,0,1,0,3
73159,complete,Appliances,Easypay,peggy.curtiss@gmail.com,1,15596.98236,3583.72164,19,367,6,0,1,0,0,1,0,0,1,0,0,3
73161,complete,Mobiles & Tablets,Easypay,gerald.salters@gmail.com,1,902.3,220,1,373,25,0,0,1,0,0,1,0,0,0,1,1
73168,complete,Appliances,easypay_voucher,damian.banuelos@microsoft.com,1,622.74,88.66,5,373,10,0,0,0,1,0,1,0,1,0,0,1
73169,complete,Appliances,easypay_voucher,jesica.hecht@gmail.com,1,147.24,26.36,1,373,22,0,0,1,0,1,0,1,0,0,0,1
73171,complete,Mobiles & Tablets,Easypay,shauna.mejias@aol.com,1,1709.56,287.44,4,301,20,0,1,0,0,1,0,0,0,1,0,1
73172,complete,Appliances,easypay_voucher,marshall.kivi@gmail.com,1,2463.23,413.97,3,373,12,0,0,0,1,1,0,0,0,1,0,1
73174,complete,Mobiles & Tablets,easypay_voucher,justin.hesson@ibm.com,1,6181.3,850,1,373,33,0,0,1,0,0,1,1,0,0,0,1
73175,complete,Mobiles & Tablets,easypay_voucher,sulema.souder@sbcglobal.net,1,4606.92,993.08,4,373,4,0,0,0,1,1,0,0,1,0,0,1
73177,complete,Entertainment,easypay_voucher,elicia.gordan@gmail.com,1,1475.64,214.26,1,373,19,0,0,0,1,1,0,1,0,0,0,1
73187,complete,Mobiles & Tablets,Easypay,meryl.spruill@gmail.com,1,6901.3,800,2,359,6,0,0,1,0,1,0,0,0,1,0,1
73188,complete,Mobiles & Tablets,easypay_voucher,jules.endsley@gmail.com,1,4606.92,993.08,4,373,4,0,0,1,0,0,1,0,0,1,0,1
73191,complete,Men's Fashion,Easypay,corrinne.ancheta@gmail.com,1,255.68,63.92,2,373,6,0,0,1,0,1,0,0,0,1,0,1
73194,complete,Mobiles & Tablets,Easypay,jim.corlew@ntlworld.com,1,16083.5,3547.5,11,282,15,0,0,0,1,0,1,0,0,1,0,3
73198,complete,Mobiles & Tablets,Easypay,brooks.spaeth@walmart.com,1,1829.3,280,1,373,8,0,0,1,0,0,1,0,0,1,0,1
73202,complete,Appliances,easypay_voucher,magdalene.rosalez@hotmail.com,1,3270.78,453.42,5,373,11,0,0,1,0,1,0,0,0,1,0,1
73207,complete,Mobiles & Tablets,Easypay,noel.vancleave@gmail.com,1,3911.2,800,2,373,37,0,0,1,0,0,1,1,0,0,0,1
73208,complete,Appliances,Easypay,timmy.su@bellsouth.net,1,1639.68,559.92,2,373,38,0,1,0,0,0,1,0,0,1,0,1
73213,complete,Mobiles & Tablets,easypay_voucher,delicia.sawyers@gmail.com,1,52226.148,7019.152,22,208,32,0,0,0,1,1,0,1,0,0,0,4
73214,complete,Appliances,easypay_voucher,denis.mundt@aol.com,1,2516.94,671.46,8,373,9,0,0,0,1,0,1,0,1,0,0,1
73217,complete,Soghaat,easypay_voucher,darrin.casady@gmail.com,1,312.84,34.76,7,373,5,0,0,1,0,0,1,1,0,0,0,1
73218,complete,Appliances,easypay_voucher,nereida.threatt@gmail.com,1,6041.68,773.82,3,372,29,0,0,1,0,1,0,0,1,0,0,1
73220,complete,Appliances,Easypay,necole.harkness@gmail.com,1,398.4,174.6,1,373,9,0,0,0,1,1,0,0,0,1,0,1
73224,complete,Appliances,Easypay,delmar.bruno@comcast.net,1,839.8,260,1,373,5,0,1,0,0,0,1,0,1,0,0,1
73229,complete,Appliances,Easypay,bernardo.barnum@yahoo.com,1,819.84,279.96,1,373,20,0,0,1,0,0,1,0,0,0,1,1
73232,complete,Mobiles & Tablets,Easypay,reynaldo.blagg@yahoo.co.uk,1,2084.6,400,2,373,30,0,0,1,0,0,1,1,0,0,0,1
73233,complete,Mobiles & Tablets,easypay_voucher,nikki.borland@btinternet.com,1,4353.69,646.01,4,367,15,0,0,1,0,1,0,0,0,1,0,1
73236,complete,Entertainment,easypay_voucher,rueben.swoope@microsoft.com,1,5960.26,996.54,4,373,21,0,1,0,0,0,1,0,0,1,0,1
73246,complete,Entertainment,Easypay_MA,greta.leader@aol.com,1,1988.82,250.98,2,373,5,0,0,1,0,1,0,0,0,0,1,1
73248,complete,Mobiles & Tablets,Easypay,norman.marano@aol.com,1,1067.04,254.76,7,170,12,0,0,1,0,1,0,0,0,1,0,1
73249,complete,Mobiles & Tablets,Easypay,tommye.gargano@bp.com,1,3226.8,600,4,367,6,0,0,1,0,1,0,1,0,0,0,1
73250,complete,Appliances,easypay_voucher,harold.luiz@walmart.com,1,387,63,3,373,8,0,1,0,0,1,0,0,0,1,0,1
73251,complete,Mobiles & Tablets,easypay_voucher,todd.lampkin@hotmail.com,1,1158.3,153.7,3,373,27,0,1,0,0,0,1,1,0,0,0,1
73255,complete,Mobiles & Tablets,Easypay,graham.paiz@gmail.com,1,4892,700,7,266,29,0,0,0,1,0,1,0,0,0,1,1
73258,complete,Mobiles & Tablets,easypay_voucher,dave.mccreight@aol.com,1,19440.91,3506.49,8,369,9,0,0,1,0,0,1,0,0,1,0,3
73262,complete,Appliances,easypay_voucher,brock.earnhardt@cox.net,1,615.6,148.4,4,373,4,0,0,1,0,0,1,0,1,0,0,1
73269,complete,Mobiles & Tablets,Easypay,stephania.ashcroft@hotmail.com,1,4520,1080,4,372,12,0,0,1,0,1,0,0,0,0,1,1
73281,complete,Mobiles & Tablets,easypay_voucher,santo.winchester@gmail.com,1,1498.68,206.52,2,373,7,0,0,1,0,0,1,0,0,1,0,1
73283,complete,Entertainment,Easypay,lucienne.busey@yahoo.com,1,1489.9,200,1,373,5,0,0,0,1,1,0,1,0,0,0,1
73288,complete,Appliances,easypay_voucher,yuk.manseau@yahoo.com,1,515.18,125.92,4,371,18,0,0,1,0,1,0,1,0,0,0,1
73289,complete,Appliances,Easypay,brent.gaudet@yahoo.co.in,1,1071.48,204.92,3,371,9,0,0,1,0,0,1,0,1,0,0,1
73291,complete,Appliances,Easypay,deneen.holley@gmail.com,1,4433.22,985.08,8,367,13,0,0,0,1,1,0,0,0,1,0,1
73292,complete,Mobiles & Tablets,Easypay_MA,antonio.defrancisco@gmail.com,1,126,14,1,373,17,0,0,0,1,0,1,0,0,1,0,1
73294,complete,Women's Fashion,easypay_voucher,alfonzo.castile@yahoo.com,1,116.91,12.99,1,373,9,0,0,1,0,0,1,0,1,0,0,1
73299,complete,Beauty & Grooming,Easypay,lorie.foster@gmail.com,1,87.04,21.76,1,373,6,0,0,0,1,1,0,1,0,0,0,1
73300,complete,Appliances,easypay_voucher,merrie.bloom@yahoo.co.uk,1,454.238,82.138,4,346,4,0,1,0,0,1,0,0,0,0,1,1
73303,complete,Mobiles & Tablets,easypay_voucher,roman.dant@gmail.com,1,7487.42,1143.38,8,369,7,0,0,1,0,0,1,1,0,0,0,1
73307,complete,Mobiles & Tablets,easypay_voucher,ocie.severe@gmail.com,1,2965.23,449.47,4,369,5,0,1,0,0,1,0,1,0,0,0,1
73311,complete,Mobiles & Tablets,Easypay,dee.heintzelman@gmail.com,1,2260,540,2,373,5,0,0,0,1,0,1,1,0,0,0,1
73312,complete,Men's Fashion,Easypay,pansy.wick@ntlworld.com,1,1923.24,468.56,9,355,10,0,0,1,0,1,0,0,0,1,0,1
73313,complete,Women's Fashion,Easypay_MA,ladawn.connor@aol.com,1,1903.635,868.115,12,106,8,0,0,0,1,1,0,0,0,1,0,1
73315,complete,Mobiles & Tablets,Easypay,natalia.heitzman@gmail.com,1,2055.6,300,1,373,17,0,0,1,0,1,0,0,1,0,0,1
73316,complete,Appliances,Easypay,lyndon.meadow@gmail.com,1,385.05,67.95,2,373,12,0,1,0,0,0,1,0,0,1,0,1
73325,complete,Entertainment,easypay_voucher,angelique.whitefield@gmail.com,1,7309.34,855.36,4,373,17,0,0,1,0,1,0,1,0,0,0,1
73326,complete,Appliances,Easypay,normand.michalski@hotmail.com,1,398.4,174.6,1,373,5,0,0,0,1,0,1,1,0,0,0,1
73337,complete,Mobiles & Tablets,easypay_voucher,belle.ireland@yahoo.com,1,2055.6,300,2,372,13,0,0,1,0,1,0,0,0,1,0,1
73338,complete,Appliances,easypay_voucher,gonzalo.ober@gmail.com,1,615.6,148.4,4,373,9,0,1,0,0,0,1,0,0,1,0,1
73339,complete,Health & Sports,Easypay,donovan.nave@yahoo.co.uk,1,7997.04,35.56,11,93,7,0,0,0,1,0,1,1,0,0,0,3
73342,complete,Mobiles & Tablets,easypay_voucher,gale.schade@hotmail.co.uk,1,4788,812,4,373,7,0,0,1,0,1,0,0,1,0,0,1
73346,complete,Appliances,easypay_voucher,efren.hulett@yahoo.com,1,615.6,148.4,4,373,28,0,0,1,0,0,1,0,0,0,1,1
73351,complete,Mobiles & Tablets,Easypay,darby.bruder@yahoo.com,1,8557.6,2642.4,4,373,4,0,0,0,1,1,0,1,0,0,0,3
73352,complete,Appliances,easypay_voucher,santina.gruver@yahoo.com,1,615.6,148.4,4,373,14,0,0,0,1,1,0,0,0,0,1,1
73353,complete,Appliances,Easypay,trey.heeter@yahoo.com,1,2016.32,390.68,10,305,5,0,1,0,0,0,1,0,0,1,0,1
73354,complete,Mobiles & Tablets,Easypay,adan.nicholls@bellsouth.net,1,16824.9,2969.1,11,207,11,0,1,0,0,0,1,0,0,1,0,3
73355,complete,Mobiles & Tablets,Easypay,brad.weldon@yahoo.com,1,1130,270,1,373,13,0,0,1,0,0,1,1,0,0,0,1
73358,complete,Appliances,easypay_voucher,lesia.buntin@gmail.com,1,615.6,148.4,4,373,21,0,0,0,1,1,0,0,0,0,1,1
73363,complete,Appliances,Easypay,tora.saulsbury@aol.com,1,12376.43,2302.17,26,161,6,0,0,0,1,1,0,0,0,0,1,3
73367,complete,Mobiles & Tablets,easypay_voucher,venetta.leija@yahoo.com,1,5796,644,4,373,17,0,0,1,0,1,0,0,1,0,0,1
73371,complete,Mobiles & Tablets,easypay_voucher,rayna.moats@gmail.com,1,4788,812,4,373,17,0,0,1,0,1,0,1,0,0,0,1
73375,complete,Appliances,easypay_voucher,matt.stratton@hotmail.com,1,615.6,148.4,4,373,19,0,1,0,0,0,1,0,1,0,0,1
73382,complete,Appliances,easypay_voucher,dena.watlington@yahoo.com,1,1236.78,192.42,8,371,22,0,0,1,0,1,0,1,0,0,0,1
73384,complete,Appliances,easypay_voucher,elvin.zuckerman@exxonmobil.com,1,615.6,148.4,4,373,4,0,0,0,1,0,1,1,0,0,0,1
73388,complete,Appliances,easypay_voucher,rolland.leach@aol.com,1,615.6,148.4,4,373,4,0,0,1,0,0,1,0,0,0,1,1
73389,complete,Entertainment,Easypay,margurite.luck@apple.com,1,10065.39,2225.21,7,282,13,0,0,0,1,1,0,1,0,0,0,3
73390,complete,Mobiles & Tablets,easypay_voucher,abby.sevier@ibm.com,1,9355.88,1547.92,6,372,17,0,0,1,0,1,0,1,0,0,0,3
73392,complete,Mobiles & Tablets,easypay_voucher,benjamin.koga@gmail.com,1,3591,609,3,373,15,0,0,0,1,0,1,1,0,0,0,1
73393,complete,Appliances,easypay_voucher,cedric.whittaker@yahoo.com,1,615.6,148.4,4,373,5,0,0,1,0,0,1,1,0,0,0,1
73394,complete,Men's Fashion,Easypay,ronny.deakins@gmail.com,1,1382.4,345.6,1,373,5,0,0,1,0,0,1,0,1,0,0,1
73395,complete,Appliances,Easypay,kala.markert@aol.com,1,893.92,223.48,1,373,5,0,0,1,0,1,0,0,1,0,0,1
73397,complete,Appliances,easypay_voucher,darrell.luckett@gmail.com,1,1034.46,154.94,6,372,4,0,0,1,0,0,1,0,0,0,1,1
73398,complete,Appliances,Payaxis,nickole.rueter@yahoo.com,1,1385.74,299.96,6,252,5,0,0,0,1,1,0,0,0,1,0,1
73401,complete,Entertainment,easypay_voucher,myra.garrett@aol.com,1,9118.3,350,6,288,5,0,0,0,1,1,0,0,0,0,1,3
73407,complete,Entertainment,easypay_voucher,piedad.back@yahoo.com,1,4239.5,500,1,373,18,0,1,0,0,1,0,0,1,0,0,1
73409,complete,Mobiles & Tablets,Easypay,tom.rosa@aol.com,1,10959.82,2931.88,6,370,5,0,0,0,1,0,1,1,0,0,0,3
73412,complete,Mobiles & Tablets,Easypay,cira.matson@cox.net,1,2030.14,571.96,3,372,17,0,0,1,0,1,0,0,0,1,0,1
73417,complete,Men's Fashion,Easypay,carroll.lennon@outlook.com,1,1137.34,129.56,17,207,14,0,0,1,0,0,1,1,0,0,0,1
73423,complete,Mobiles & Tablets,easypay_voucher,latashia.hibbert@earthlink.net,1,1118.07,124.23,1,372,17,0,0,1,0,1,0,1,0,0,0,1
73426,complete,Mobiles & Tablets,Easypay,chauncey.swanner@yahoo.com,1,2040.02,518.38,10,371,30,0,1,0,0,0,1,0,0,1,0,1
73427,complete,Computing,Easypay,daryl.kleinschmidt@btinternet.com,1,5532,783,5,247,8,0,0,1,0,0,1,1,0,0,0,1
73431,complete,Men's Fashion,Easypay,shandi.tindell@hotmail.com,1,631.16,119.84,8,172,28,0,0,1,0,1,0,0,0,1,0,1
73432,complete,Appliances,easypay_voucher,marco.hass@yahoo.com,1,40.41,9.49,1,372,4,0,1,0,0,0,1,0,0,0,1,1
73437,complete,Appliances,Easypay_MA,quentin.gillum@gmail.com,1,9131.33,2102.851,59,178,8,0,1,0,0,0,1,0,0,0,1,3
73441,complete,Mobiles & Tablets,easypay_voucher,allison.homes@shaw.ca,1,3591,609,3,372,9,0,1,0,0,1,0,0,0,1,0,1
73445,complete,Mobiles & Tablets,Easypay_MA,lucrecia.zirkle@charter.net,1,8444.99,243.21,12,324,13,0,1,0,0,1,0,1,0,0,0,3
73446,complete,Men's Fashion,Easypay_MA,ana.stock@gmail.com,1,49.41,5.49,1,372,18,0,0,0,1,1,0,1,0,0,0,1
73447,complete,Mobiles & Tablets,easypay_voucher,carey.looper@gmail.com,1,6409.9,885.4,2,372,18,0,0,1,0,0,1,1,0,0,0,1
73449,complete,Mobiles & Tablets,easypay_voucher,donald.edgington@exxonmobil.com,1,6030.57,943.63,6,369,19,0,0,1,0,0,1,1,0,0,0,1
73454,complete,Entertainment,easypay_voucher,jamey.batson@comcast.net,1,5218.56,981.04,4,372,9,0,0,1,0,0,1,0,0,0,1,1
73456,complete,Mobiles & Tablets,Easypay,lonnie.ranieri@gmail.com,1,10535.8,2120,6,372,4,0,0,0,1,0,1,1,0,0,0,3
73458,complete,Appliances,easypay_voucher,amira.edgerly@apple.com,1,2608.2,569.8,4,372,5,0,0,1,0,1,0,1,0,0,0,1
73461,complete,Mobiles & Tablets,Easypay_MA,carroll.moris@gmail.com,1,126,14,1,372,10,0,0,1,0,0,1,1,0,0,0,1
73463,complete,Appliances,easypay_voucher,gladis.blind@gmail.com,1,2608.2,569.8,4,372,7,0,0,0,1,1,0,1,0,0,0,1
73469,complete,Appliances,easypay_voucher,bruna.lollar@gmail.com,1,2608.2,569.8,4,372,12,0,0,1,0,1,0,1,0,0,0,1
73473,complete,Entertainment,Easypay,deandre.spade@walmart.com,1,58569.263,10273.237,44,271,25,0,0,0,1,0,1,0,1,0,0,4
73474,complete,Appliances,easypay_voucher,darren.averill@hotmail.com,1,2608.2,569.8,4,372,5,0,0,1,0,0,1,0,1,0,0,1
73475,complete,Appliances,easypay_voucher,ezra.ro@aol.com,1,6593.09,1063.91,8,204,6,0,0,1,0,0,1,0,1,0,0,1
73477,complete,Appliances,easypay_voucher,yolonda.reily@aol.com,1,2608.2,569.8,4,372,12,0,1,0,0,1,0,0,0,0,1,1
73478,complete,Mobiles & Tablets,Easypay,hwa.taul@yahoo.com,1,8752.92,2782.08,7,372,27,0,0,1,0,1,0,0,1,0,0,3
73479,complete,Appliances,easypay_voucher,matthew.commons@exxonmobil.com,1,2608.2,569.8,4,372,9,0,0,1,0,0,1,0,0,0,1,1
73480,complete,Appliances,easypay_voucher,sharri.harrison@gmail.com,1,3402.7,569.8,5,372,10,0,1,0,0,1,0,0,0,1,0,1
73485,complete,Appliances,easypay_voucher,olene.matson@apple.com,1,1782.63,228.07,2,372,11,0,0,0,1,1,0,0,0,0,1,1
73487,complete,Appliances,easypay_voucher,soo.smalling@gmail.com,1,21155.308,3116.492,16,204,11,0,0,1,0,1,0,0,0,1,0,3
73492,complete,Entertainment,easypay_voucher,federico.abdallah@apple.com,1,2609.28,490.52,2,372,11,0,0,0,1,0,1,0,0,1,0,1
73493,complete,Mobiles & Tablets,easypay_voucher,sina.keyes@gmail.com,1,1690.56,307.84,1,372,10,0,0,1,0,1,0,0,0,1,0,1
73497,complete,Entertainment,Easypay,evan.courtois@exxonmobil.com,1,372.3,65.7,3,331,25,0,0,1,0,0,1,1,0,0,0,1
73498,complete,Appliances,easypay_voucher,rose.stines@gmail.com,1,2608.2,569.8,4,372,11,0,0,1,0,1,0,1,0,0,0,1
73499,complete,Appliances,easypay_voucher,luke.metts@aol.com,1,2608.2,569.8,4,372,5,0,1,0,0,0,1,1,0,0,0,1
73502,complete,Appliances,easypay_voucher,lou.birch@gmail.com,1,7243.44,1413.76,8,367,25,0,1,0,0,1,0,0,0,1,0,1
73503,complete,Appliances,easypay_voucher,jamaal.oliveras@aol.com,1,2608.2,569.8,4,372,19,0,0,1,0,0,1,1,0,0,0,1
73506,complete,Appliances,Easypay,marshall.merrifield@bellsouth.net,1,65102.576,9626.524,38,103,23,0,0,1,0,0,1,0,0,0,1,4
73507,complete,Mobiles & Tablets,Easypay,miss.theobald@gmail.com,1,10082.36,3189.44,7,372,14,0,0,1,0,1,0,1,0,0,0,3
73509,complete,Appliances,easypay_voucher,jesse.hertz@gmail.com,1,2608.2,569.8,4,372,12,0,0,1,0,1,0,1,0,0,0,1
73510,complete,Appliances,easypay_voucher,evangelina.tenorio@ibm.com,1,2608.2,569.8,4,372,14,0,0,0,1,1,0,1,0,0,0,1
73512,complete,Men's Fashion,Easypay,drew.harpole@rediffmail.com,1,2790,567.6,12,360,5,0,1,0,0,0,1,0,1,0,0,1
73513,complete,Appliances,easypay_voucher,caitlin.sandoz@microsoft.com,1,2608.2,569.8,4,372,16,0,0,0,1,1,0,0,1,0,0,1
73514,complete,Entertainment,easypay_voucher,shaun.simard@earthlink.net,1,6045.05,978.35,7,194,5,0,1,0,0,0,1,1,0,0,0,1
73515,complete,Appliances,easypay_voucher,venita.crooks@gmail.com,1,2608.2,569.8,4,372,28,0,1,0,0,1,0,1,0,0,0,1
73516,complete,Appliances,easypay_voucher,stefani.chao@hotmail.co.uk,1,2608.2,569.8,4,372,11,0,0,1,0,1,0,0,0,1,0,1
73519,complete,Entertainment,easypay_voucher,emile.bruggeman@aol.com,1,12265.12,1651.68,8,280,10,0,1,0,0,0,1,0,1,0,0,3
73521,complete,Men's Fashion,Easypay,katie.wurster@aol.com,1,8629.93,349.47,6,369,5,0,0,1,0,1,0,0,0,1,0,3
73522,complete,Appliances,easypay_voucher,pearle.piscitelli@shaw.ca,1,9802.248,1458.952,8,282,18,0,0,0,1,1,0,1,0,0,0,3
73524,complete,Appliances,easypay_voucher,ebony.mccammon@hotmail.com,1,12744.117,2032.783,12,208,11,0,0,0,1,1,0,0,0,1,0,3
73528,complete,Entertainment,easypay_voucher,isaiah.klem@aol.com,1,3858.84,578.76,3,372,6,0,0,0,1,0,1,0,0,1,0,1
73529,complete,Appliances,easypay_voucher,jefferey.grier@yahoo.co.in,1,4441.759,776.141,8,208,33,0,0,1,0,0,1,0,1,0,0,1
73531,complete,Appliances,easypay_voucher,genaro.divine@bp.com,1,8613.24,1413.76,9,367,27,0,1,0,0,0,1,0,0,0,1,3
73532,complete,Appliances,easypay_voucher,josue.tull@gmail.com,1,8613.24,1413.76,9,367,18,0,0,0,1,0,1,0,0,1,0,3
73537,complete,Appliances,easypay_voucher,ira.parkin@aol.com,1,2608.2,569.8,4,372,4,0,0,1,0,1,0,1,0,0,0,1
73538,complete,Appliances,easypay_voucher,irving.edens@aol.com,1,2608.2,569.8,4,372,15,0,0,1,0,0,1,0,0,0,1,1
73539,complete,Appliances,easypay_voucher,wesley.fragoso@yahoo.com,1,2608.2,569.8,4,372,13,0,0,1,0,0,1,1,0,0,0,1
73541,complete,Appliances,easypay_voucher,jesus.messersmith@msn.com,1,2608.2,569.8,4,372,11,0,0,0,1,0,1,0,0,1,0,1
73542,complete,Appliances,easypay_voucher,eilene.shellenberger@shaw.ca,1,2608.2,569.8,4,372,4,0,0,1,0,1,0,1,0,0,0,1
73543,complete,Appliances,easypay_voucher,margy.mccreight@gmail.com,1,2608.2,569.8,4,372,8,0,0,1,0,1,0,1,0,0,0,1
73548,complete,Appliances,easypay_voucher,tyron.alvarenga@yahoo.com,1,2608.2,569.8,8,331,6,0,1,0,0,0,1,0,0,0,1,1
73551,complete,Appliances,easypay_voucher,nicholle.owings@exxonmobil.com,1,2608.2,569.8,4,372,9,0,0,1,0,1,0,0,1,0,0,1
73554,complete,Appliances,easypay_voucher,jackelyn.parris@btinternet.com,1,5108.2,569.8,9,244,7,0,1,0,0,1,0,1,0,0,0,1
73561,complete,Appliances,Easypay_MA,raymundo.kendrick@gmail.com,1,1852.02,235.78,3,367,26,0,0,0,1,0,1,0,0,1,0,1
73563,complete,Appliances,easypay_voucher,hyman.garofalo@comcast.net,1,2895.03,561.67,4,369,12,0,0,1,0,0,1,1,0,0,0,1
73564,complete,Mobiles & Tablets,easypay_voucher,stewart.pappas@apple.com,1,19300.1,2950,3,371,5,0,0,0,1,0,1,1,0,0,0,3
73565,complete,Entertainment,Easypay_MA,pedro.venable@gmail.com,1,17585.731,2913.569,18,274,7,0,1,0,0,0,1,1,0,0,0,3
73573,complete,Entertainment,easypay_voucher,jaquelyn.shoemake@gmail.com,1,8465.8,1070,3,372,6,0,0,0,1,1,0,0,0,0,1,3
73575,complete,Mobiles & Tablets,easypay_voucher,dexter.burg@yahoo.ca,1,881.91,97.99,1,372,19,0,0,0,1,0,1,0,0,1,0,1
73578,complete,Kids & Baby,Easypay,bev.hardison@yahoo.co.in,1,2388.47,372.72,17,285,8,0,1,0,0,1,0,1,0,0,0,1
73580,complete,Appliances,easypay_voucher,rodger.perkinson@yahoo.com,1,2507.58,418.62,5,372,10,0,0,1,0,0,1,0,0,0,1,1
73584,complete,Appliances,Easypay,jed.toth@aol.com,1,1435.84,483.96,1,372,5,0,0,0,1,0,1,1,0,0,0,1
73585,complete,Mobiles & Tablets,easypay_voucher,harley.blaylock@gmail.com,1,1197,203,1,372,20,0,1,0,0,0,1,0,0,0,1,1
73593,complete,Computing,easypay_voucher,emile.goetsch@bellsouth.net,1,570.5,174.5,1,372,22,0,0,1,0,0,1,0,0,1,0,1
73595,complete,Appliances,Easypay,cathy.taliaferro@aol.com,1,1651.4,540,1,372,16,0,1,0,0,1,0,1,0,0,0,1
73596,complete,Computing,Easypay,damon.sabala@yahoo.ca,1,1360,440,3,372,22,0,0,1,0,0,1,1,0,0,0,1
73599,complete,Appliances,easypay_voucher,hayden.belt@hotmail.com,1,445.05,69.45,3,372,6,0,0,0,1,0,1,0,1,0,0,1
73600,complete,Appliances,easypay_voucher,carter.woodbury@gmail.com,1,2309.22,256.58,2,370,34,0,0,1,0,0,1,0,1,0,0,1
73601,complete,Entertainment,easypay_voucher,broderick.mckittrick@shell.com,1,3481,398.1,4,371,38,0,0,1,0,0,1,0,0,1,0,1
73604,complete,Computing,Easypay,frances.prout@ntlworld.com,1,13670.39,1976.91,10,207,6,0,1,0,0,0,1,0,0,0,1,3
73607,complete,Mobiles & Tablets,Easypay,billie.rathbone@aol.com,1,3167.865,559.035,3,372,33,0,1,0,0,0,1,0,0,1,0,1
73609,complete,Appliances,easypay_voucher,rosella.pinner@bellsouth.net,1,18679.4,3165.4,29,93,16,0,0,1,0,1,0,0,1,0,0,3
73610,complete,Mobiles & Tablets,easypay_voucher,elia.bhakta@gmail.com,1,8360.908,992.892,10,200,6,0,0,1,0,1,0,0,0,1,0,3
73612,complete,Mobiles & Tablets,Easypay,reva.macleod@ibm.com,1,4520,1080,4,372,16,0,1,0,0,1,0,0,0,1,0,1
73614,complete,Appliances,easypay_voucher,lida.tardy@aol.com,1,4248.15,275.05,11,371,5,0,0,1,0,1,0,0,0,1,0,1
73617,complete,Appliances,easypay_voucher,elia.mccaughey@aol.com,1,2608.2,569.8,4,372,34,0,0,1,0,1,0,1,0,0,0,1
73621,complete,Appliances,Easypay,van.molden@apple.com,1,1131.2,457.8,1,372,37,0,0,1,0,1,0,0,0,1,0,1
73623,complete,Home & Living,Easypay,clare.salmeron@msn.com,1,961.1024,252.7756,9,371,13,0,1,0,0,1,0,0,0,0,1,1
73630,complete,Men's Fashion,Easypay,alfredo.ledger@ibm.com,1,339.04,84.76,1,372,25,0,1,0,0,0,1,1,0,0,0,1
73631,complete,Mobiles & Tablets,Easypay_MA,archie.reily@aol.com,1,4347,483,3,372,22,0,0,0,1,0,1,0,0,0,1,1
73632,complete,Women's Fashion,Easypay_MA,kayla.zebrowski@yahoo.co.in,1,13331.91,2842.59,38,348,21,0,0,0,1,1,0,0,1,0,0,3
73633,complete,Appliances,easypay_voucher,lin.jantzen@gmail.com,1,1124.64,124.96,4,372,10,0,0,1,0,1,0,1,0,0,0,1
73634,complete,Mobiles & Tablets,easypay_voucher,debbie.antoine@gmail.com,1,1197,203,1,372,9,0,1,0,0,1,0,0,0,1,0,1
73639,complete,Appliances,Easypay,alfred.krum@gmail.com,1,1482.4,495.6,1,372,10,0,1,0,0,0,1,1,0,0,0,1
73641,complete,Mobiles & Tablets,easypay_voucher,reynaldo.berge@hotmail.com,1,1345.32,149.48,1,372,13,0,1,0,0,0,1,0,0,1,0,1
73646,complete,Mobiles & Tablets,easypay_voucher,loyd.pasternak@cox.net,1,1690.56,307.84,2,371,8,0,0,0,1,0,1,1,0,0,0,1
73654,complete,Women's Fashion,Easypay,lorene.ruybal@hotmail.com,1,293.76,73.44,3,372,12,0,1,0,0,1,0,0,1,0,0,1
73655,complete,Mobiles & Tablets,Easypay,christiana.magoon@hotmail.com,1,5521.03,875.27,12,355,21,0,0,1,0,1,0,0,0,1,0,1
73663,complete,Home & Living,Easypay,brenton.luoma@bp.com,1,29.6,7.4,1,372,7,0,1,0,0,0,1,0,0,1,0,1
73664,complete,Appliances,Easypay,joie.castle@yahoo.co.in,1,6957,2933.1,4,372,13,0,1,0,0,1,0,0,1,0,0,1
73665,complete,Mobiles & Tablets,Easypay_MA,genia.bussard@gmail.com,1,1690.56,307.84,1,372,5,0,0,1,0,1,0,0,0,1,0,1
73667,complete,Mobiles & Tablets,Easypay,andree.llanos@hotmail.com,1,17465.61,4540.99,7,369,4,0,0,1,0,1,0,0,1,0,0,3
73668,complete,Appliances,easypay_voucher,sona.mcclary@gmail.com,1,718.2,79.8,1,372,11,0,1,0,0,1,0,0,0,1,0,1
73669,complete,Beauty & Grooming,Easypay,frederic.knarr@aol.com,1,376.56,43.04,14,316,10,0,0,0,1,0,1,0,0,1,0,1
73671,complete,Appliances,Easypay,santos.molyneux@gmail.com,1,357.44,139.36,1,372,13,0,1,0,0,0,1,1,0,0,0,1
73673,complete,Mobiles & Tablets,easypay_voucher,otha.gent@hotmail.com,1,6762.24,1231.36,4,370,15,0,0,0,1,0,1,1,0,0,0,1
73677,complete,Appliances,easypay_voucher,azzie.mccann@aol.com,1,6013.9,938.3,5,368,8,0,0,1,0,1,0,0,1,0,0,1
