cust_id,status,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
75740,complete,elliot.brighton@yahoo.co.uk,1,132.405,17.495,1,370,9,0,0,0,1,0,1,0,0,0,1,1
75742,complete,gayle.vanderburg@ibm.com,1,7155.12,2603.88,5,103,10,0,0,1,0,0,1,0,0,1,0,1
75743,complete,brandon.fluker@gmail.com,1,576.72,114.38,3,369,8,0,0,1,0,0,1,1,0,0,0,1
75748,complete,daron.elsea@sbcglobal.net,1,1572,250,2,370,10,0,0,0,1,0,1,0,0,1,0,1
75755,complete,josiah.campisi@ibm.com,1,1339.9,270,4,112,6,0,1,0,0,0,1,0,1,0,0,1
75761,complete,jamey.hartsfield@gmail.com,1,1539.72,216.08,8,370,5,0,1,0,0,0,1,1,0,0,0,1
75762,complete,sylvie.cornelison@gmail.com,1,3068.4,450.3,1,370,5,0,0,1,0,1,0,1,0,0,0,1
75768,complete,sanjuanita.frei@gmail.com,1,729.12,207.28,4,370,4,0,0,0,1,1,0,0,0,1,0,1
75771,complete,mariah.finkle@gmail.com,1,95.04,23.76,2,370,14,0,0,0,1,1,0,0,0,1,0,1
75773,complete,suzanne.mcroy@yahoo.com,1,4230.36,790.04,4,370,7,0,1,0,0,1,0,0,0,1,0,1
75778,complete,rolando.petri@gmail.com,1,8374.525,1227.075,4,369,20,0,0,1,0,0,1,1,0,0,0,3
75781,complete,mario.amburgey@yahoo.co.in,1,1334.07,258.23,2,369,4,0,0,0,1,0,1,1,0,0,0,1
75782,complete,pat.madruga@btinternet.com,1,3386.3,340,6,370,21,0,0,0,1,0,1,0,1,0,0,1
75784,complete,hugh.doyon@charter.net,1,4230.36,790.04,4,370,7,0,0,1,0,0,1,0,0,1,0,1
75788,complete,theo.serra@gmail.com,1,1905.6,520,2,370,12,0,0,1,0,0,1,0,0,1,0,1
75789,complete,jesse.drakes@gmail.com,1,10870.151,3062.949,78,175,12,0,0,0,1,0,1,0,1,0,0,3
75797,complete,ruthe.stepney@yahoo.com,1,4230.36,790.04,4,370,5,0,0,1,0,1,0,1,0,0,0,1
75799,complete,eugene.reeder@bp.com,1,709.21,49.29,28,325,19,0,1,0,0,0,1,0,0,1,0,1
75808,complete,young.prada@gmail.com,1,6493.67,1616.53,5,370,7,0,1,0,0,0,1,1,0,0,0,1
75811,complete,alane.ponte@gmail.com,1,1012.32,242.78,1,370,22,0,0,1,0,1,0,1,0,0,0,1
75812,complete,yuko.chapin@gmail.com,1,260,65,1,370,15,0,1,0,0,1,0,0,0,0,1,1
75818,complete,leigh.tristan@yahoo.com,1,169.11,38.79,2,370,22,0,0,1,0,0,1,1,0,0,0,1
75825,complete,milo.mong@exxonmobil.com,1,4230.36,790.04,4,370,15,0,0,1,0,0,1,1,0,0,0,1
75827,complete,dee.pannell@hotmail.com,1,2055.6,300,1,370,28,0,0,1,0,0,1,0,0,0,1,1
75828,complete,vicente.bevilacqua@rediffmail.com,1,2608.2,569.8,4,370,14,0,0,1,0,0,1,0,0,1,0,1
75829,complete,betsey.sabatino@cox.net,1,4230.36,790.04,4,370,11,0,0,1,0,1,0,0,0,1,0,1
75833,complete,aleida.fleck@yahoo.ca,1,1690.56,307.84,1,370,4,0,0,0,1,1,0,0,0,1,0,1
75835,complete,ginette.cullum@comcast.net,1,4057.59,597.51,2,370,6,0,1,0,0,1,0,0,0,1,0,1
75838,complete,ashlea.paschall@exxonmobil.com,1,2785.2,450,4,307,9,0,0,1,0,1,0,0,0,0,1,1
75839,complete,levi.caver@hotmail.com,1,13212.676,2104.124,12,207,18,0,0,1,0,0,1,0,0,1,0,3
75841,complete,rene.epling@hotmail.com,1,543.595,45.705,8,366,19,0,0,1,0,0,1,1,0,0,0,1
75843,complete,bruno.cormack@gmail.com,1,1075.1,180,1,370,5,0,1,0,0,0,1,1,0,0,0,1
75846,complete,milford.dockins@yahoo.co.uk,1,1555.5,300,1,370,6,0,0,1,0,0,1,1,0,0,0,1
75847,complete,ethan.mccloy@verizon.net,1,58681.378,8910.622,16,203,27,0,1,0,0,0,1,0,0,1,0,4
75848,complete,rueben.berard@aol.com,1,4230.36,790.04,4,370,7,0,0,1,0,0,1,0,0,1,0,1
75850,complete,rosetta.beasley@outlook.com,1,21614.476,3119.124,16,207,5,0,0,1,0,1,0,0,0,1,0,3
75852,complete,michal.nygaard@yahoo.ca,1,7243.44,1413.76,10,207,12,0,0,0,1,0,1,1,0,0,0,1
75854,complete,randell.rayner@gmail.com,1,1690.56,307.84,1,370,5,0,0,1,0,0,1,0,0,0,1,1
75859,complete,pierre.caldera@yahoo.com,1,14437.488,2302.912,12,282,6,0,0,1,0,0,1,0,1,0,0,3
75860,complete,charolette.deavers@ibm.com,1,4230.36,790.04,4,370,9,0,0,1,0,1,0,0,0,1,0,1
75861,complete,charley.ridder@yahoo.co.uk,1,80296.818,14812.612,219,96,14,0,0,1,0,0,1,1,0,0,0,4
75862,complete,lester.tebo@yahoo.co.in,1,1686.42,277.38,2,370,39,0,0,1,0,0,1,0,0,1,0,1
75864,complete,lyman.steely@earthlink.net,1,1956.15,427.35,4,370,5,0,0,0,1,0,1,0,0,1,0,1
75866,complete,kelly.cranford@hotmail.com,1,788.635,174.465,3,363,7,0,0,1,0,0,1,0,0,0,1,1
75868,complete,boyd.vera@yahoo.com,1,7966,260,5,246,8,0,1,0,0,0,1,0,0,0,1,3
75872,complete,thomasena.villeda@gmail.com,1,2608.2,569.8,8,207,7,0,0,1,0,1,0,0,1,0,0,1
75874,complete,dawn.leon@hotmail.com,1,2877.86,767.44,4,369,5,0,0,0,1,1,0,1,0,0,0,1
75875,complete,bennett.gilliam@msn.com,1,1465.84,248.16,18,349,5,0,0,1,0,0,1,1,0,0,0,1
75877,complete,lonna.manna@gmail.com,1,2608.2,569.8,4,370,6,0,1,0,0,1,0,1,0,0,0,1
75880,complete,oliver.alderete@charter.net,1,4230.36,790.04,4,370,6,0,0,1,0,0,1,0,0,1,0,1
75881,complete,marlin.grayer@gmail.com,1,2608.2,569.8,7,207,12,0,0,0,1,0,1,1,0,0,0,1
75882,complete,palmer.nosal@microsoft.com,1,9317.81,1913.09,8,370,19,0,0,1,0,0,1,0,0,0,1,3
75883,complete,rhiannon.duhon@hotmail.co.uk,1,3249.81,740.99,3,367,4,0,0,1,0,1,0,0,1,0,0,1
75886,complete,blake.pons@hotmail.com,1,4230.36,790.04,4,370,24,0,0,0,1,1,0,1,0,0,0,1
75888,complete,billy.urquhart@aol.com,1,2608.2,569.8,4,370,32,0,0,0,1,0,1,0,0,0,1,1
75889,complete,yung.pittman@gmail.com,1,1210.65,378.35,1,370,4,0,0,1,0,1,0,0,0,1,0,1
75890,complete,shayla.hasson@aol.com,1,2608.2,569.8,4,370,16,0,0,0,1,1,0,0,0,1,0,1
75897,complete,susie.troupe@ntlworld.com,1,2608.2,569.8,4,370,9,0,0,0,1,1,0,0,0,1,0,1
75898,complete,nickie.parrino@hotmail.com,1,4230.36,790.04,4,370,32,0,1,0,0,1,0,0,1,0,0,1
75901,complete,sol.yedinak@gmail.com,1,720,180,1,370,13,0,0,1,0,0,1,0,0,1,0,1
75902,complete,wayne.withers@gmail.com,1,1304.1,284.9,2,370,29,0,0,1,0,0,1,0,0,0,1,1
75903,complete,cecil.gettinger@gmail.com,1,3000,400,2,107,28,0,0,0,1,0,1,0,1,0,0,1
75905,complete,chase.doman@gmail.com,1,2608.2,569.8,4,370,5,0,0,1,0,0,1,0,0,1,0,1
75908,complete,ollie.liss@gmail.com,1,1304.1,284.9,2,370,14,0,0,1,0,0,1,0,0,1,0,1
75911,complete,hans.maxey@gmail.com,1,2608.2,569.8,4,370,27,0,0,1,0,0,1,0,1,0,0,1
75914,complete,evan.dimattia@yahoo.com,1,8577.436,1260.164,8,207,16,0,0,1,0,0,1,1,0,0,0,3
75915,complete,thaddeus.mazza@yahoo.com,1,8750.97,1563.53,4,367,18,0,0,1,0,0,1,0,0,1,0,3
75917,complete,lashaun.ealy@gmail.com,1,1956.15,427.35,3,370,9,0,0,0,1,1,0,0,0,1,0,1
75920,complete,marcos.taing@microsoft.com,1,4230.36,790.04,4,370,6,0,0,0,1,0,1,0,0,1,0,1
75922,complete,samara.gilligan@yahoo.ca,1,180,45,1,370,6,0,0,1,0,1,0,0,0,0,1,1
75923,complete,caroyln.burrill@microsoft.com,1,183.515,32.385,1,370,11,0,0,1,0,1,0,1,0,0,0,1
75924,complete,kenisha.ridenour@aol.com,1,2608.2,569.8,4,370,8,0,0,0,1,1,0,1,0,0,0,1
75928,complete,lucio.dare@gmail.com,1,4230.36,790.04,4,370,20,0,1,0,0,0,1,1,0,0,0,1
75929,complete,mohammed.trisler@yahoo.com,1,2608.2,569.8,4,370,18,0,0,1,0,0,1,0,1,0,0,1
75930,complete,meta.chancellor@yahoo.com,1,2608.2,569.8,4,370,15,0,0,1,0,1,0,0,1,0,0,1
75934,complete,danelle.cappello@hotmail.co.uk,1,4842.6,1513.4,4,370,17,0,0,1,0,1,0,0,1,0,0,1
75935,complete,anibal.barlowe@sbcglobal.net,1,40143.489,1625.511,17,203,13,0,0,0,1,0,1,1,0,0,0,0
75936,complete,larry.moser@yahoo.com,1,4230.36,790.04,4,370,8,0,1,0,0,0,1,0,0,0,1,1
75937,complete,duane.hungerford@gmail.com,1,1094.22,121.58,1,370,4,0,0,1,0,0,1,0,0,0,1,1
75940,complete,denny.heflin@aol.com,1,514.8,67.2,4,370,7,0,1,0,0,0,1,1,0,0,0,1
75942,complete,mervin.fogel@walmart.com,1,652.05,142.45,1,370,9,0,0,0,1,0,1,1,0,0,0,1
75944,complete,mitchel.gregory@gmail.com,1,231.84,47.96,2,229,11,0,0,1,0,0,1,1,0,0,0,1
75946,complete,bianca.work@gmail.com,1,1959.15,253.25,4,301,4,0,0,1,0,1,0,0,0,0,1,1
75949,complete,talisha.funke@yahoo.com,1,118.745,20.955,2,370,7,0,0,1,0,1,0,0,0,0,1,1
75962,complete,jacquetta.coker@gmail.com,1,5209.3,1146.7,8,366,21,0,1,0,0,1,0,1,0,0,0,1
75963,complete,adrian.okelley@gmail.com,1,37556.104,4400.496,13,271,7,0,0,1,0,0,1,0,0,1,0,0
75967,complete,letty.wommack@hotmail.com,1,599.14,71.06,3,365,15,0,0,1,0,1,0,0,1,0,0,1
75968,complete,natashia.tafolla@gmail.com,1,13996.164,3295.436,9,274,4,0,1,0,0,1,0,0,0,1,0,3
75970,complete,angelo.gritton@gmail.com,1,5964.075,1186.425,8,366,8,0,0,1,0,0,1,0,0,0,1,1
75972,complete,luke.vara@walmart.com,1,137.74,11.96,4,364,7,0,1,0,0,0,1,0,0,0,1,1
75973,complete,christopher.comeau@gmail.com,1,4989.3,1330.5,7,369,5,0,1,0,0,0,1,0,0,1,0,1
75975,complete,elden.apperson@gmail.com,1,5209.3,1146.7,8,366,5,0,0,1,0,0,1,0,0,1,0,1
75976,complete,milo.fansler@gmail.com,1,8960,2240,4,370,31,0,0,1,0,0,1,0,1,0,0,3
75977,complete,jesusita.daigre@btinternet.com,1,5423.9,350,5,369,13,0,1,0,0,1,0,0,0,0,1,1
75979,complete,kendall.leak@hotmail.com,1,917.95703,338.64297,14,369,6,0,0,1,0,1,0,0,1,0,0,1
75980,complete,natosha.shehan@gmail.com,1,4230.36,790.04,4,370,5,0,0,1,0,1,0,0,0,1,0,1
75982,complete,deloise.hewes@gmail.com,1,4660.915,293.685,5,176,5,0,0,0,1,1,0,1,0,0,0,1
75983,complete,ezra.overbeck@sbcglobal.net,1,25926.159,4836.941,20,195,32,0,1,0,0,0,1,0,0,1,0,0
75984,complete,alyson.salamanca@gmail.com,1,275.52,143.88,2,370,11,0,1,0,0,1,0,0,1,0,0,1
75985,complete,benny.frasure@gmail.com,1,4230.36,790.04,4,370,30,0,0,1,0,0,1,0,0,1,0,1
75986,complete,kyung.procter@verizon.net,1,3172.77,592.53,3,370,17,0,0,1,0,1,0,0,0,1,0,1
75989,complete,carey.depp@gmail.com,1,2608.2,569.8,4,370,13,0,1,0,0,1,0,0,1,0,0,1
75993,complete,hedy.krieg@gmail.com,1,198,22,4,370,7,0,0,1,0,1,0,0,1,0,0,1
75994,complete,sherell.riggleman@gmail.com,1,2608.2,569.8,4,370,13,0,1,0,0,1,0,0,0,0,1,1
75997,complete,wanda.lorentzen@gmail.com,1,6378.72,1784.48,4,370,7,0,0,1,0,1,0,0,0,1,0,1
75998,complete,carrol.topp@verizon.net,1,232,58,1,370,19,0,1,0,0,1,0,0,1,0,0,1
76003,complete,lavern.grundy@aol.com,1,895.22,157.98,1,370,8,0,0,0,1,0,1,0,0,1,0,1
76006,complete,deirdre.wood@hotmail.com,1,865,240,1,370,8,0,0,1,0,1,0,0,0,1,0,1
76007,complete,dwayne.gage@gmail.com,1,25136.726,2996.674,8,282,9,0,0,1,0,0,1,0,0,1,0,0
76010,complete,seymour.scanlon@gmail.com,1,4090.63,528.97,5,367,6,0,0,1,0,0,1,0,0,1,0,1
76011,complete,angel.summers@verizon.net,1,1299.2,100,2,369,33,0,1,0,0,1,0,0,1,0,0,1
76012,complete,lavern.monier@hotmail.com,1,3142.82,717.78,16,369,9,0,0,1,0,0,1,1,0,0,0,1
76013,complete,bruno.barnhill@outlook.com,1,816,300,1,370,35,0,1,0,0,0,1,0,0,1,0,1
76014,complete,leisa.alvis@aol.com,1,178.16,31.44,2,370,7,0,0,0,1,1,0,1,0,0,0,1
76015,complete,wilber.huber@shell.com,1,7132.3,909,6,369,10,0,0,1,0,0,1,1,0,0,0,1
76016,complete,tyrell.hughs@aol.com,1,2608.2,569.8,4,370,27,0,0,0,1,0,1,0,1,0,0,1
76019,complete,horace.bousquet@gmail.com,1,50183.596,1980.804,18,203,5,0,0,1,0,0,1,0,1,0,0,4
76022,complete,selma.dosch@gmail.com,1,9532.71,1433.49,6,196,13,0,0,1,0,1,0,1,0,0,0,3
76024,complete,morris.ary@verizon.net,1,10600,1200,4,370,11,0,1,0,0,0,1,0,0,0,1,3
76028,complete,yer.fischer@hotmail.com,1,1555.5,300,2,370,6,0,0,1,0,1,0,0,0,1,0,1
76030,complete,steve.ospina@gmail.com,1,49268.3,1458.6,18,184,10,0,0,1,0,0,1,0,1,0,0,4
76033,complete,raymon.kaneshiro@apple.com,1,3670.395,1717.305,7,370,11,0,0,0,1,0,1,0,0,1,0,1
76035,complete,mohammed.rinehart@msn.com,1,2493.46,420.94,3,369,7,0,0,1,0,0,1,0,1,0,0,1
76040,complete,hilton.searfoss@gmail.com,1,1938.51,335.39,9,297,5,0,0,0,1,0,1,0,0,0,1,1
76042,complete,vada.beaman@gmail.com,1,24877.113,2964.587,8,282,11,0,1,0,0,1,0,1,0,0,0,0
76050,complete,modesta.fenstermacher@gmail.com,1,827.115,204.785,1,370,6,0,0,1,0,1,0,0,1,0,0,1
76064,complete,meryl.wulff@gmail.com,1,1635.4,300,2,96,8,0,0,0,1,1,0,0,1,0,0,1
76069,complete,armand.dundas@msn.com,1,20008.4835,5511.1265,7,368,33,0,0,0,1,0,1,0,1,0,0,3
76071,complete,avery.blakey@gmail.com,1,3036.96,728.34,3,370,24,0,0,1,0,0,1,0,0,0,1,1
76072,complete,anibal.kerber@aol.com,1,3377.66,1301.94,2,370,6,0,0,1,0,0,1,1,0,0,0,1
76074,complete,wilfredo.reaper@yahoo.com,1,7516.168,1242.432,33,93,10,0,0,0,1,0,1,0,0,1,0,1
76080,complete,elbert.betz@yahoo.com,1,8377.53,1804.67,5,369,5,0,0,1,0,0,1,0,0,1,0,3
76082,complete,tanya.pate@exxonmobil.com,1,7987.28,1807.62,11,368,4,0,0,1,0,1,0,1,0,0,0,3
76083,complete,tamiko.brundage@hotmail.com,1,4029.2,450,1,370,4,0,0,1,0,1,0,1,0,0,0,1
76084,complete,ryan.bullard@yahoo.com,1,1690.56,307.84,1,370,20,0,0,1,0,0,1,1,0,0,0,1
76087,complete,sang.bjork@gmail.com,1,6936.8,800,2,370,38,0,0,1,0,0,1,0,1,0,0,1
76091,complete,dusty.laporte@hotmail.com,1,6783.62,1151.88,2,369,6,0,0,0,1,0,1,0,0,1,0,1
76095,complete,tod.finger@hotmail.com,1,1367.48,241.32,1,370,14,0,0,1,0,0,1,0,0,0,1,1
76096,complete,milan.darrow@gmail.com,1,635.79,137.31,12,312,29,0,0,1,0,0,1,0,1,0,0,1
76099,complete,faustino.mcclusky@aol.com,1,1262.4,89.4,4,369,19,0,0,1,0,0,1,0,0,0,1,1
76101,complete,elanor.ziemba@aol.com,1,161.28,40.32,2,370,4,0,0,1,0,1,0,1,0,0,0,1
76106,complete,felix.ingalls@yahoo.com,1,450,70,1,370,6,0,0,1,0,0,1,0,1,0,0,1
76108,complete,dana.macaluso@gmail.com,1,1289.9,200,1,370,11,0,0,1,0,0,1,0,0,1,0,1
76109,complete,lenard.macaulay@yahoo.com,1,2495.7,350,1,370,8,0,1,0,0,0,1,0,0,1,0,1
76110,complete,nicky.weitzel@ibm.com,1,40892.834,6661.866,21,201,30,0,0,0,1,0,1,0,1,0,0,0
76123,complete,luther.manos@gmail.com,1,570,100,1,370,15,0,0,1,0,0,1,0,0,1,0,1
76137,complete,royce.mahone@aol.com,1,336.06,117.34,2,370,8,0,0,0,1,0,1,0,0,1,0,1
76149,complete,moshe.kearse@aol.com,1,463.76,81.84,2,370,10,0,1,0,0,0,1,1,0,0,0,1
76156,complete,katrice.ingram@gmail.com,1,16120.62,2201.58,8,259,5,0,1,0,0,1,0,0,1,0,0,3
76157,complete,royal.festa@gmail.com,1,1555.5,300,1,370,30,0,1,0,0,0,1,0,1,0,0,1
76161,complete,tanesha.coffelt@yahoo.com,1,240,60,1,370,4,0,0,0,1,1,0,0,0,1,0,1
76162,complete,lonna.houpt@aol.com,1,8013.45,2943.55,4,370,22,0,1,0,0,1,0,1,0,0,0,3
76163,complete,jake.harry@msn.com,1,406.85,10.95,12,244,5,0,0,0,1,0,1,0,0,0,1,1
76169,complete,marquis.eades@walmart.com,1,323.94,101.26,2,370,18,0,0,1,0,0,1,1,0,0,0,1
76176,complete,georgetta.mckenzie@gmail.com,1,10183.2,1400,6,370,15,0,1,0,0,1,0,0,0,1,0,3
76182,complete,molly.camire@msn.com,1,6466.7,950,1,370,24,0,0,1,0,1,0,0,1,0,0,1
76185,complete,major.minder@msn.com,1,2495.7,350,1,370,30,0,1,0,0,0,1,0,1,0,0,1
76189,complete,cristopher.pinion@hotmail.co.uk,1,1690.56,307.84,1,370,6,0,0,0,1,0,1,0,0,1,0,1
76192,complete,francesco.birkholz@bp.com,1,2298.24,574.56,4,369,20,0,0,0,1,0,1,0,0,1,0,1
76197,complete,kaitlin.byram@hotmail.co.uk,1,8179.8,1100,4,370,14,0,1,0,0,1,0,0,0,1,0,3
76200,complete,man.birnbaum@yahoo.com,1,1662.725,192.775,1,370,18,0,0,0,1,0,1,0,1,0,0,1
76209,complete,allen.brannigan@gmail.com,1,1411.2,156.8,1,370,23,0,0,1,0,1,0,0,0,1,0,1
76210,complete,tracy.schafer@hotmail.co.uk,1,603,67,1,370,37,0,0,0,1,0,1,1,0,0,0,1
76215,complete,duane.marrs@hotmail.com,1,808.5,201.5,1,370,27,0,0,0,1,0,1,1,0,0,0,1
76217,complete,odell.hession@walmart.com,1,2460.67,102.33,4,146,10,0,0,1,0,0,1,0,0,1,0,1
76218,complete,viki.fulgham@gmail.com,1,10545.66,1171.74,5,282,4,0,0,1,0,1,0,0,0,0,1,3
76220,complete,ahmad.chretien@aol.com,1,1154.905,144.995,2,370,8,0,0,1,0,0,1,0,0,1,0,1
76227,complete,grover.pry@ibm.com,1,488.5,100,1,370,17,0,0,1,0,0,1,0,0,0,1,1
76232,complete,danial.blanc@comcast.net,1,472.986,185.014,5,370,7,0,1,0,0,0,1,1,0,0,0,1
76234,complete,markus.carballo@cox.net,1,1561.48,170.62,4,274,18,0,0,1,0,0,1,0,0,1,0,1
76238,complete,milton.hooser@gmail.com,1,3272.41503,1145.28497,7,370,5,0,0,1,0,0,1,1,0,0,0,1
76241,complete,wilfred.fleck@msn.com,1,4455.32,225.58,11,367,12,0,1,0,0,0,1,0,0,1,0,1
76243,complete,cammie.halford@gmail.com,1,1152,148,1,370,25,0,0,0,1,1,0,0,0,1,0,1
76247,complete,dewey.salvo@charter.net,1,3281.5,500,1,370,29,0,1,0,0,0,1,1,0,0,0,1
76253,complete,colton.howell@ibm.com,1,382.28,114.52,1,370,12,0,0,0,1,0,1,0,0,1,0,1
76254,complete,jewel.iler@gmail.com,1,10436.31,1169.59,6,278,6,0,0,1,0,0,1,0,1,0,0,3
76255,complete,porter.luellen@cox.net,1,3394.75,275.25,2,369,6,0,0,0,1,0,1,0,0,1,0,1
76257,complete,sana.bodin@yahoo.com,1,12711.5,1600,11,368,5,0,1,0,0,1,0,0,0,1,0,3
76259,complete,howard.barrick@gmail.com,1,6777.81,1778.09,4,370,7,0,0,0,1,0,1,0,0,1,0,1
76272,complete,dudley.spiller@aol.com,1,992,200,2,370,16,0,1,0,0,0,1,0,0,0,1,1
76275,complete,gordon.majeski@gmail.com,1,1575,175,1,370,18,0,0,1,0,0,1,0,1,0,0,1
76280,complete,clint.beardsley@gmail.com,1,107.82,31.98,1,370,9,0,0,0,1,0,1,0,0,0,1,1
76283,complete,gillian.bradwell@sbcglobal.net,1,1470.15,163.35,2,369,23,0,0,1,0,1,0,0,0,0,1,1
76286,complete,alejandro.dearman@shaw.ca,1,24233.8888,8781.3972,8,367,26,0,0,0,1,0,1,0,0,1,0,0
76287,complete,george.gaskin@outlook.com,1,1742.4,393.6,4,370,11,0,0,1,0,0,1,0,0,1,0,1
76289,complete,marcell.schmeling@gmail.com,1,898.664,198.066,9,106,6,0,0,1,0,1,0,0,0,1,0,1
76292,complete,earnest.yancy@gmail.com,1,4499.9,500,1,370,5,0,1,0,0,0,1,0,0,1,0,1
76300,complete,kendrick.minaya@gmail.com,1,2445.7,400,2,369,11,0,0,1,0,0,1,0,0,0,1,1
76318,complete,genoveva.tiedemann@exxonmobil.com,1,308.36,106.94,4,363,15,0,1,0,0,1,0,0,1,0,0,1
76330,complete,ivette.jeanlouis@yahoo.co.in,1,9683.56,1605.84,6,369,23,0,0,1,0,1,0,0,0,0,1,3
76337,complete,nida.collison@gmail.com,1,8240,2960,4,370,28,0,0,1,0,1,0,0,0,0,1,3
76339,complete,kala.pines@earthlink.net,1,6665.04,2100.56,4,370,17,0,0,0,1,1,0,1,0,0,0,1
76340,complete,jovan.vosburg@gmail.com,1,20434.08725,2965.39775,11,299,7,0,0,0,1,1,0,1,0,0,0,3
76342,complete,rayford.wible@apple.com,1,280.415,49.485,1,370,6,0,0,1,0,0,1,1,0,0,0,1
76344,complete,lenny.reader@yahoo.com,1,8240,2960,4,370,13,0,0,0,1,0,1,0,0,1,0,3
76349,complete,laquanda.steadman@walmart.com,1,1421.64,208.26,1,370,7,0,0,0,1,1,0,0,1,0,0,1
76351,complete,lai.arcuri@aol.com,1,757.89,84.21,1,370,12,0,0,1,0,1,0,1,0,0,0,1
76352,complete,denis.charron@apple.com,1,6665.04,2100.56,4,370,18,0,0,1,0,0,1,1,0,0,0,1
76355,complete,kris.longenecker@gmail.com,1,2790.065,524.735,3,368,4,0,0,0,1,1,0,1,0,0,0,1
76363,complete,mimi.kibbe@yahoo.com,1,1457.3,267.4,3,158,6,0,1,0,0,1,0,0,0,0,1,1
76368,complete,carson.gillan@charter.net,1,1130,270,1,370,15,0,0,1,0,0,1,0,0,1,0,1
76371,complete,manuel.burrow@aol.com,1,203.065,35.835,3,370,26,0,0,1,0,0,1,0,0,1,0,1
76375,complete,kyung.mcgrail@outlook.com,1,5347.9,980,3,367,16,0,0,1,0,1,0,0,1,0,0,1
76378,complete,dorothea.jenks@msn.com,1,6665.04,2100.56,4,370,4,0,1,0,0,1,0,0,0,1,0,1
76383,complete,edris.pullins@hotmail.com,1,294.499,20.001,6,356,13,0,0,0,1,1,0,0,0,1,0,1
76391,complete,moshe.shay@hotmail.co.uk,1,15578.54,4812.26,6,282,36,0,1,0,0,0,1,1,0,0,0,3
76396,complete,melva.andre@gmail.com,1,2814.35,896.65,1,370,6,0,0,1,0,1,0,0,1,0,0,1
76400,complete,ty.putz@bp.com,1,7812.72,2228.08,4,370,6,0,0,1,0,0,1,0,0,1,0,3
76401,complete,neville.livingston@gmail.com,1,17377.955,3883.945,18,301,9,0,0,0,1,0,1,0,0,1,0,3
76403,complete,gene.hurlbut@yahoo.com,1,8794.62,921.98,5,369,10,0,0,1,0,0,1,0,1,0,0,3
76405,complete,hettie.huckabee@walmart.com,1,8638.56,2319.84,4,370,33,0,0,1,0,1,0,0,1,0,0,3
76411,complete,eldridge.craddock@hotmail.com,1,6944.64,1841.06,4,370,20,0,0,1,0,0,1,0,0,0,1,1
76412,complete,susann.little@hotmail.com,1,6394.58,2103.82,5,370,18,0,0,0,1,1,0,0,0,0,1,1
76415,complete,awilda.brittain@yahoo.com,1,6478.92,1739.88,3,370,23,0,0,1,0,1,0,0,0,1,0,1
76417,complete,errol.windom@earthlink.net,1,4775.2328,843.8332,8,369,9,0,1,0,0,0,1,0,1,0,0,1
76425,complete,kandra.fregoso@aol.com,1,9136.14,4012.26,4,370,6,0,1,0,0,1,0,0,1,0,0,3
76428,complete,kip.santee@gmail.com,1,559.895,98.805,3,370,20,0,0,1,0,0,1,0,1,0,0,1
76431,complete,marshall.aurand@gmail.com,1,2219.48,207.82,16,172,19,0,1,0,0,1,0,0,0,1,0,1
76432,complete,shalon.wenzel@yahoo.com,1,430.92,47.88,6,370,10,0,0,0,1,1,0,1,0,0,0,1
76433,complete,bruce.healey@gmail.com,1,22066.8,7600,2,370,5,0,0,0,1,0,1,0,1,0,0,0
76441,complete,virgilio.greear@hotmail.com,1,10022.7,1747.5,6,370,15,0,0,1,0,0,1,0,0,1,0,3
76448,complete,marvin.plain@gmail.com,1,7484.98,1599.62,22,108,8,0,0,1,0,0,1,1,0,0,0,1
76451,complete,normand.yeager@gmail.com,1,59.415,10.485,1,370,29,0,0,0,1,0,1,1,0,0,0,1
76453,complete,han.hom@gmail.com,1,2369.6,370,1,370,8,0,1,0,0,1,0,0,1,0,0,1
76457,complete,carolynn.rincon@microsoft.com,1,178.32,82.08,1,370,11,0,0,1,0,1,0,0,0,0,1,1
76464,complete,narcisa.greenblatt@hotmail.co.uk,1,5428.06,1420.94,4,369,31,0,0,1,0,1,0,1,0,0,0,1
76468,complete,pierre.kayser@gmail.com,1,44133.6,15200,4,370,16,0,1,0,0,0,1,0,0,1,0,0
76485,complete,marguerite.wilkens@hotmail.com,1,1034.79,182.61,1,370,23,0,1,0,0,1,0,0,0,1,0,1
76489,complete,alfonso.lepage@shell.com,1,23112.45,4137.45,13,107,6,0,0,1,0,0,1,0,0,1,0,0
76491,complete,chery.maggard@shaw.ca,1,8638.56,2319.84,4,370,17,0,0,0,1,1,0,0,1,0,0,3
76503,complete,liana.ricci@gmail.com,1,6570,1130,4,370,29,0,0,0,1,1,0,1,0,0,0,1
76504,complete,jc.carlsen@apple.com,1,8638.56,2319.84,4,370,30,0,0,1,0,0,1,0,0,1,0,3
76508,complete,lashawna.wooster@yahoo.com,1,3588.6,630,2,368,17,0,0,0,1,1,0,1,0,0,0,1
76514,complete,zack.fortier@aol.com,1,3303,367,2,369,33,0,0,1,0,0,1,0,0,0,1,1
76515,complete,verena.yard@outlook.com,1,2398,400,2,370,5,0,0,0,1,1,0,1,0,0,0,1
76516,complete,neida.navarrete@gmail.com,1,8638.56,2319.84,4,370,8,0,0,0,1,1,0,0,0,1,0,3
